ClaimID,Status,FraudFlag,PolicyType,CoverageAmount,CustomerName,State,ClaimAmount,SettlementAmount,CostVariance,DaysToSettle,ClaimValueCategory,DateOfLoss,PolicyStartDate
30696,Denied,0,Health,49948.00,"Casey Ortiz",DC,2018.66,0.00,2018.66,25,"Low Value",2025-06-04,2025-03-08
30697,Approved,0,Health,26850.00,"Stephen Holmes",OH,2810.31,2722.98,87.33,30,"Low Value",2023-06-21,2022-10-21
30698,Approved,0,Home,404861.00,"Tommy Moore",KS,26664.76,23254.71,3410.05,5,"Medium Value",2025-09-30,2025-05-07
30699,Denied,0,Health,22285.00,"Cathy Bolton",KY,3524.33,0.00,3524.33,19,"Low Value",2024-02-03,2023-09-29
30700,Approved,0,Health,12912.00,"Linda Wheeler",WI,1340.86,1273.01,67.85,82,"Low Value",2022-08-24,2022-08-23
30701,Approved,0,Home,226679.00,"Robin Lucas",FM,5308.93,5043.75,265.18,64,"Low Value",2024-09-07,2023-11-19
30702,Approved,0,Health,20621.00,"Ryan Krause",ME,774.93,754.63,20.30,49,"Low Value",2026-01-14,2025-04-13
30703,Approved,0,Home,675950.00,"Lindsay Villegas",ID,111360.71,104056.42,7304.29,39,"High Value",2024-01-06,2024-01-06
30704,Approved,0,Auto,25109.00,"Brenda Mcdonald",KS,3791.87,3661.63,130.24,64,"Low Value",2022-11-03,2022-09-20
30705,Approved,0,Health,27658.00,"Marvin Newton",KS,3059.55,2662.39,397.16,75,"Low Value",2024-12-15,2024-11-02
30706,Approved,0,Life,177523.00,"Robert Burns",WI,5578.67,5008.59,570.08,72,"Low Value",2023-04-14,2023-03-19
30707,Approved,0,Home,384402.00,"Beth Howe",AL,71499.13,65745.10,5754.03,20,"High Value",2024-07-10,2023-11-20
30709,Denied,0,Auto,79017.00,"Angelica Horne",IA,2186.94,0.00,2186.94,2,"Low Value",2025-09-13,2025-03-08
30710,Approved,0,Auto,86201.00,"Kimberly Cruz",IL,3398.47,3171.63,226.84,46,"Low Value",2024-06-07,2023-10-18
30711,Approved,0,Auto,62453.00,"Kevin Palmer",IL,6148.18,6073.26,74.92,84,"Low Value",2024-09-13,2024-06-22
30712,Approved,0,Auto,76599.00,"Cynthia Medina",NH,6956.99,6831.75,125.24,27,"Low Value",2025-11-03,2025-06-18
30713,Approved,0,Auto,79058.00,"Brandi Cooper",NV,7623.26,7002.87,620.39,47,"Low Value",2024-06-17,2023-09-11
30714,Approved,0,Home,741540.00,"Tiffany Davis",WI,78119.58,70669.23,7450.35,69,"High Value",2024-08-14,2024-02-29
30715,Approved,0,Auto,67592.00,"Laura Rogers",RI,543.79,534.37,9.42,0,"Low Value",2023-09-04,2023-04-04
30716,Approved,0,Health,44029.00,"Jennifer Strickland",VI,2754.01,2468.62,285.39,30,"Low Value",2023-07-04,2022-09-17
30717,Approved,0,Auto,61394.00,"Stephanie Simpson",NV,8951.59,8245.94,705.65,88,"Low Value",2024-02-20,2024-01-25
30718,Approved,0,Auto,30131.00,"Kristi Holmes",PW,5647.56,5229.05,418.51,77,"Low Value",2023-05-22,2022-09-10
30719,Denied,0,Home,567988.00,"Roger Alexander",UT,55036.44,0.00,55036.44,6,"High Value",2024-10-01,2024-04-09
30720,Denied,0,Auto,25628.00,"Mrs. Summer Wilson",OH,4637.39,0.00,4637.39,15,"Low Value",2024-12-22,2024-02-24
30721,Approved,0,Auto,37405.00,"Amber Torres",AZ,2375.43,2026.12,349.31,56,"Low Value",2025-04-19,2024-04-26
30722,Approved,0,Health,24019.00,"Evelyn Figueroa",MP,3840.62,3728.71,111.91,48,"Low Value",2024-08-06,2023-12-27
30723,Approved,0,Life,273065.00,"Steven Ryan Jr.",GU,24097.82,22878.60,1219.22,15,"Medium Value",2023-04-04,2022-12-02
30724,Denied,0,Home,178391.00,"Tiffany Bush",GA,25880.72,0.00,25880.72,29,"Medium Value",2025-03-17,2024-08-17
30725,Approved,0,Auto,43304.00,"Marcus Hart",PW,4017.60,3525.69,491.91,12,"Low Value",2025-12-07,2024-12-14
30726,Approved,0,Home,640905.00,"Crystal Schneider",UT,30342.93,26406.61,3936.32,20,"Medium Value",2024-02-18,2023-12-10
30728,Approved,0,Home,730404.00,"Daryl Chavez",FM,137397.21,133797.34,3599.87,4,"High Value",2022-09-30,2022-09-11
30730,Approved,0,Life,639787.00,"Joshua Fuller",WI,96777.30,83839.48,12937.82,4,"High Value",2024-03-05,2023-04-20
30731,Denied,0,Home,140213.00,"Brian Martin",MT,4311.00,0.00,4311.00,28,"Low Value",2024-03-15,2023-11-17
30733,Approved,0,Auto,42756.00,"Robin Wright",KY,4101.33,3880.97,220.36,71,"Low Value",2024-03-22,2023-03-24
30734,Denied,0,Home,158512.00,"Amy Garza",MS,17055.46,0.00,17055.46,29,"Medium Value",2024-07-01,2024-04-08
30735,Approved,0,Home,265054.00,"John Shaw",PR,35689.62,34353.48,1336.14,84,"Medium Value",2025-08-18,2025-03-01
30736,Approved,0,Home,631120.00,"Maria Day",MN,96959.79,85771.65,11188.14,26,"High Value",2023-03-20,2023-02-25
30737,Approved,0,Life,572393.00,"Nicole Conrad",CA,90647.49,86505.95,4141.54,8,"High Value",2024-02-28,2023-04-12
30738,Approved,0,Home,612192.00,"Sean Page",IA,38998.61,38981.07,17.54,70,"Medium Value",2023-10-07,2023-06-28
30739,Approved,0,Home,714917.00,"Amanda Jenkins",SD,91675.67,80228.78,11446.89,32,"High Value",2023-08-21,2022-10-25
30740,Approved,0,Life,968893.00,"Courtney Hill",AR,2789.28,2687.80,101.48,4,"Low Value",2023-01-06,2022-07-15
30742,Denied,1,Life,179837.00,"Linda Smith",ID,139017.61,0.00,139017.61,15,"High Value",2023-02-26,2022-10-12
30743,Approved,0,Life,861521.00,"Kimberly Hernandez",UT,54142.45,53427.07,715.38,54,"High Value",2023-04-17,2022-10-28
30744,Approved,0,Health,32011.00,"Dr. Joseph Ware",WA,4153.68,3867.90,285.78,84,"Low Value",2024-05-13,2023-12-26
30745,Approved,0,Health,24661.00,"Michelle Jackson",MI,4263.07,4242.78,20.29,40,"Low Value",2023-10-08,2023-05-04
30746,Approved,0,Life,594992.00,"Philip Lewis",OR,22786.35,20827.53,1958.82,51,"Medium Value",2025-06-10,2024-08-04
30748,Denied,0,Health,33684.00,"Mary Ho",KS,5455.48,0.00,5455.48,4,"Low Value",2025-10-15,2025-04-08
30749,Approved,0,Health,37217.00,"Jonathan Smith",UT,5067.56,5016.70,50.86,65,"Low Value",2025-06-29,2025-02-14
30750,Approved,1,Auto,74033.00,"Mario Bradley",IL,4001.42,3534.06,467.36,355,"Low Value",2024-06-05,2024-05-30
30751,Approved,0,Auto,34963.00,"Raven Phillips",MO,4735.42,4101.77,633.65,57,"Low Value",2025-08-29,2025-03-04
30752,Approved,0,Life,501592.00,"Michelle Lewis",SC,74443.89,67415.64,7028.25,30,"High Value",2024-07-19,2023-11-22
30753,Approved,0,Health,26033.00,"Crystal Johnson",NV,3528.34,3095.01,433.33,20,"Low Value",2023-07-12,2023-01-03
30754,Denied,0,Auto,55271.00,"Kathleen Vaughan",WA,6482.87,0.00,6482.87,18,"Low Value",2024-01-04,2023-02-15
30755,Approved,0,Home,736307.00,"Kimberly Russell",NY,100146.10,90256.54,9889.56,52,"High Value",2025-06-26,2024-07-16
30756,Approved,0,Health,27098.00,"William Allen",VI,4176.92,3679.73,497.19,16,"Low Value",2024-12-21,2024-11-12
30757,Approved,0,Home,173411.00,"Deborah Barnes",WA,25108.94,24232.71,876.23,33,"Medium Value",2025-05-06,2024-09-27
30758,Denied,0,Auto,90645.00,"Cynthia Dorsey",VI,15310.64,0.00,15310.64,22,"Medium Value",2024-01-09,2023-09-22
30759,Approved,0,Life,176823.00,"Audrey Chapman",OK,5297.25,4660.56,636.69,56,"Low Value",2023-08-07,2023-01-30
30760,Approved,0,Life,811212.00,"Laura Sanders",MI,138288.12,127645.23,10642.89,3,"High Value",2024-07-25,2024-06-09
30761,Approved,0,Health,34933.00,"Christopher Moran",IA,2575.95,2494.74,81.21,80,"Low Value",2022-12-01,2022-09-12
30762,Approved,0,Health,18176.00,"Brooke Brown",UT,1746.89,1688.19,58.70,22,"Low Value",2023-08-09,2023-02-13
30763,Approved,0,Health,13876.00,"Daniel Sanders",MN,646.43,626.08,20.35,27,"Low Value",2023-08-26,2022-09-22
30764,Approved,0,Life,263817.00,"William Gregory",KY,42982.70,38956.00,4026.70,15,"Medium Value",2026-02-27,2025-03-15
30766,Denied,0,Home,694298.00,"Desiree Dixon",IN,45352.28,0.00,45352.28,4,"Medium Value",2024-11-04,2024-01-16
30767,Denied,0,Health,34322.00,"Terry Hall",ME,5539.40,0.00,5539.40,14,"Low Value",2022-08-16,2022-08-06
30768,Denied,0,Life,97015.00,"Noah Wilson",AS,13952.82,0.00,13952.82,1,"Medium Value",2023-07-08,2022-11-15
30769,Approved,0,Health,49207.00,"Stephanie Smith",UT,4204.79,3674.44,530.35,83,"Low Value",2024-11-19,2024-02-06
30770,Approved,0,Auto,51878.00,"Evan King",WY,3283.61,3182.03,101.58,22,"Low Value",2026-01-27,2025-02-27
30771,Denied,0,Auto,77074.00,"Jon Fox",IL,6750.82,0.00,6750.82,16,"Low Value",2025-06-05,2025-05-02
30772,Approved,0,Auto,39908.00,"Deanna Zavala MD",NH,1286.54,1204.91,81.63,21,"Low Value",2024-11-07,2024-06-22
30774,Approved,0,Health,11483.00,"Eddie Duffy",PW,863.16,773.59,89.57,64,"Low Value",2022-07-17,2022-07-05
30775,Approved,0,Home,404638.00,"Tonya Reed",IA,41878.08,41173.30,704.78,16,"Medium Value",2026-04-11,2025-05-06
30776,Approved,0,Auto,80941.00,"David Winters",IN,9732.94,9030.97,701.97,87,"Low Value",2025-05-06,2024-09-27
30777,Approved,0,Health,16362.00,"Scott Blackwell",VI,1916.14,1633.91,282.23,7,"Low Value",2026-01-05,2025-05-10
30778,Approved,0,Home,225529.00,"Kelsey Logan",PA,18585.05,17696.58,888.47,49,"Medium Value",2023-02-14,2022-11-06
30779,Approved,0,Health,38881.00,"Kelly Young",MN,4480.24,4006.63,473.61,43,"Low Value",2024-09-12,2024-09-07
30780,Denied,0,Life,53428.00,"Nicole Lee",SD,2773.78,0.00,2773.78,22,"Low Value",2025-01-07,2024-08-19
30781,Approved,0,Auto,83686.00,"Amber Webb",WA,5993.99,5667.06,326.93,48,"Low Value",2023-02-09,2022-10-19
30782,Approved,0,Life,108400.00,"Kevin Evans",MI,17747.28,17669.53,77.75,83,"Medium Value",2023-03-28,2023-02-10
30783,Approved,0,Life,995440.00,"Sean Jones",CO,183165.66,157725.61,25440.05,21,"High Value",2025-01-09,2024-04-21
30784,Approved,0,Life,563906.00,"Kimberly Barker",OH,4563.62,4421.75,141.87,71,"Low Value",2026-02-18,2025-06-12
30785,Approved,1,Health,35094.00,"Ryan Simon Jr.",MS,1902.36,1682.82,219.54,252,"Low Value",2023-06-14,2023-06-07
30786,Denied,1,Health,18208.00,"Martha Oneill",AS,8874.50,996.53,7877.97,62,"Low Value",2025-08-20,2025-03-22
30787,Approved,0,Life,146443.00,"Tyler Carroll",TN,22165.14,21728.95,436.19,70,"Medium Value",2023-01-21,2023-01-08
30788,Approved,0,Life,158283.00,"Brandon Simmons",FM,28459.14,24906.89,3552.25,81,"Medium Value",2024-11-18,2024-05-06
30789,Approved,0,Home,692809.00,"James Schwartz",NY,13639.61,12592.18,1047.43,6,"Medium Value",2025-07-05,2025-06-06
30790,Approved,0,Life,322682.00,"Steven Fowler",PR,51201.66,45481.17,5720.49,17,"High Value",2024-06-08,2023-12-31
30791,Approved,0,Home,313978.00,"John Benitez MD",MI,7241.08,6835.16,405.92,89,"Low Value",2026-03-18,2025-04-20
30792,Denied,0,Home,597491.00,"Adrian Clark",MA,94494.66,0.00,94494.66,7,"High Value",2023-11-01,2023-06-29
30793,Denied,0,Life,630578.00,"Brittany Strickland",SD,41287.66,0.00,41287.66,1,"Medium Value",2023-03-07,2022-11-04
30794,Denied,0,Home,331702.00,"John Griffin",MT,52552.44,0.00,52552.44,29,"High Value",2023-04-22,2022-08-12
30795,Approved,0,Auto,77622.00,"Ashley Arellano",NY,10621.95,9470.47,1151.48,5,"Medium Value",2023-08-21,2022-12-25
30796,Denied,0,Health,21105.00,"Ryan Mcmillan DVM",DC,1359.32,0.00,1359.32,27,"Low Value",2025-04-13,2025-01-05
30799,Approved,0,Life,431944.00,"Noah Sanders",KS,78280.31,72252.59,6027.72,72,"High Value",2025-10-26,2025-03-16
30800,Approved,0,Health,11941.00,"Christina Cook",AR,1459.43,1263.60,195.83,67,"Low Value",2024-02-05,2023-04-10
30801,Approved,0,Home,125576.00,"Jose Cole",IN,7935.24,7248.21,687.03,39,"Low Value",2025-05-08,2025-01-24
30802,Denied,0,Health,40007.00,"Steve Parker",AS,4450.93,0.00,4450.93,13,"Low Value",2025-10-03,2024-12-18
30803,Approved,0,Auto,87010.00,"Shawn Gates",NC,8920.40,8208.91,711.49,46,"Low Value",2025-08-01,2024-10-14
30804,Approved,0,Life,661661.00,"Mr. David Williams",HI,24403.78,22519.29,1884.49,44,"Medium Value",2025-06-27,2024-07-04
30805,Denied,0,Life,435328.00,"Sandra Jones",PA,61785.78,0.00,61785.78,6,"High Value",2024-08-20,2024-05-28
30806,Denied,0,Health,25488.00,"Rachel Brown",MD,3306.64,0.00,3306.64,14,"Low Value",2025-05-16,2024-09-25
30808,Approved,0,Health,40979.00,"George Cohen",MA,1055.87,983.01,72.86,42,"Low Value",2025-09-07,2025-06-10
30809,Denied,0,Health,18184.00,"Michael Massey",SC,903.68,0.00,903.68,7,"Low Value",2024-10-31,2024-06-11
30811,Approved,0,Health,11974.00,"Joseph Murphy",AL,2296.65,2072.56,224.09,9,"Low Value",2025-11-02,2025-03-20
30812,Approved,0,Auto,82169.00,"Jesus Gutierrez",SD,2657.93,2280.98,376.95,26,"Low Value",2024-04-14,2023-08-29
30813,Approved,0,Health,20459.00,"Mrs. Lauren Andrews",CT,1703.17,1515.59,187.58,89,"Low Value",2024-09-18,2024-04-05
30815,Approved,0,Health,21137.00,"Paul Miles",MN,1876.01,1607.85,268.16,5,"Low Value",2024-11-10,2024-05-13
30816,Approved,0,Life,848714.00,"Karen Shelton",NE,92025.62,81999.01,10026.61,57,"High Value",2025-09-22,2025-01-16
30818,Approved,0,Health,19243.00,"Stephen Boyd",OH,2209.66,2180.47,29.19,47,"Low Value",2025-10-13,2024-12-07
30819,Approved,0,Health,11405.00,"Debra Ramsey",ID,1372.06,1203.65,168.41,27,"Low Value",2025-02-19,2024-02-28
30820,Denied,0,Life,52154.00,"Tonya Davis",ME,889.40,0.00,889.40,0,"Low Value",2025-04-30,2024-11-03
30821,Denied,0,Health,29734.00,"Tammy Watson",NM,4152.10,0.00,4152.10,2,"Low Value",2025-05-30,2024-08-11
30822,Denied,0,Home,445967.00,"Rita Nichols",PR,83334.20,0.00,83334.20,3,"High Value",2023-01-08,2022-10-18
30823,Denied,0,Auto,71279.00,"Deborah Paul",PW,2418.71,0.00,2418.71,24,"Low Value",2025-01-21,2024-04-12
30825,Approved,0,Health,11941.00,"Christina Cook",AR,1336.07,1334.26,1.81,5,"Low Value",2023-07-22,2023-04-10
30826,Approved,0,Auto,66963.00,"Kevin Reynolds",SD,5014.24,4821.51,192.73,42,"Low Value",2023-04-15,2023-01-15
30827,Approved,0,Life,964357.00,"Denise Lozano",SC,133219.11,119075.13,14143.98,4,"High Value",2023-04-22,2022-09-22
30828,Approved,0,Home,562033.00,"Matthew Shepard",OK,62365.50,55541.70,6823.80,4,"High Value",2025-04-20,2024-12-28
30829,Approved,0,Home,285581.00,"Karen Reynolds",GA,49205.25,41967.10,7238.15,9,"Medium Value",2024-06-12,2024-01-15
30830,Denied,0,Health,18176.00,"Brooke Brown",UT,1814.12,0.00,1814.12,8,"Low Value",2023-08-02,2023-02-13
30831,Approved,0,Home,589781.00,"Michael Jones",PR,40636.19,36031.06,4605.13,56,"Medium Value",2023-11-15,2022-12-12
30832,Approved,0,Health,25220.00,"Daniel Smith",DC,4532.04,4003.56,528.48,15,"Low Value",2025-04-27,2024-06-29
30833,Approved,0,Health,24162.00,"Melissa Mejia",KY,2914.22,2637.78,276.44,73,"Low Value",2026-06-22,2025-06-30
30834,Approved,0,Health,30908.00,"Joseph Johnson",AR,4025.64,3448.11,577.53,88,"Low Value",2025-08-23,2025-02-19
30835,Approved,0,Health,27863.00,"Jim Smith",KY,3056.52,2963.61,92.91,29,"Low Value",2024-04-18,2023-08-13
30836,Approved,0,Life,911245.00,"Matthew Young",FL,139989.78,139894.16,95.62,72,"High Value",2025-03-10,2024-10-30
30837,Approved,0,Health,45705.00,"Valerie Jensen",ND,4731.38,4047.60,683.78,16,"Low Value",2025-02-15,2024-11-28
30838,Approved,0,Life,640518.00,"Jesse Lloyd",NY,69120.41,62957.54,6162.87,0,"High Value",2024-05-15,2023-09-03
30839,Approved,0,Life,115025.00,"Nicole Bell",PW,19157.15,17889.05,1268.10,61,"Medium Value",2025-05-29,2025-04-05
30840,Approved,0,Auto,49538.00,"Robert Berry",VT,2447.61,2351.32,96.29,7,"Low Value",2024-06-05,2023-12-13
30841,Approved,0,Home,517828.00,"Jonathan Reynolds",NE,79840.11,76472.42,3367.69,12,"High Value",2025-08-31,2024-12-10
30842,Approved,0,Home,265034.00,"Darren Moore",TN,10489.54,9439.15,1050.39,39,"Medium Value",2023-12-02,2023-02-24
30843,Denied,0,Auto,50729.00,"Alicia Perry",PA,6499.14,0.00,6499.14,1,"Low Value",2025-07-11,2024-11-09
30844,Approved,0,Home,266732.00,"Charles Norris",AZ,17275.99,17259.17,16.82,78,"Medium Value",2024-09-05,2024-03-04
30845,Denied,0,Health,16834.00,"Cristian Stewart",OK,2919.10,0.00,2919.10,27,"Low Value",2023-08-04,2023-02-23
30847,Approved,0,Life,111323.00,"Jessica Mann",NM,18177.00,17593.24,583.76,27,"Medium Value",2024-05-14,2023-11-24
30848,Denied,0,Auto,55096.00,"Ms. Michelle Sharp",WV,1129.18,0.00,1129.18,17,"Low Value",2023-01-19,2023-01-18
30849,Approved,0,Life,108117.00,"Lauren Diaz",VT,11980.93,11475.38,505.55,8,"Medium Value",2024-11-27,2024-10-08
30850,Approved,0,Health,18133.00,"Troy Hamilton",AS,1045.64,974.35,71.29,12,"Low Value",2026-02-03,2025-04-19
30851,Approved,0,Life,359992.00,"Robin Brandt",NJ,42110.79,40433.24,1677.55,30,"Medium Value",2025-04-19,2024-08-16
30852,Approved,0,Life,851503.00,"Timothy Jefferson",VA,150207.15,135537.41,14669.74,23,"High Value",2024-07-31,2024-07-09
30853,Denied,0,Auto,56963.00,"Daniel Molina",PR,10702.08,0.00,10702.08,0,"Medium Value",2024-06-17,2023-08-12
30854,Approved,0,Life,614286.00,"Gina Carroll",MD,8246.68,8135.09,111.59,20,"Low Value",2025-01-01,2024-09-06
30855,Approved,0,Auto,62961.00,"Lisa Cruz",AS,11368.48,10157.40,1211.08,61,"Medium Value",2026-05-25,2025-06-26
30857,Approved,0,Home,583349.00,"Olivia Stein",NE,20442.46,18172.79,2269.67,62,"Medium Value",2024-06-02,2023-12-12
30858,Approved,0,Auto,58661.00,"James Murray",WA,1715.67,1629.70,85.97,67,"Low Value",2025-09-10,2025-01-29
30859,Approved,0,Home,486104.00,"Austin Shah",NE,47463.67,46187.80,1275.87,44,"Medium Value",2023-05-02,2023-04-10
30861,Approved,0,Health,10524.00,"Robert Wilcox",NC,1025.20,947.99,77.21,18,"Low Value",2022-08-12,2022-08-02
30862,Approved,0,Health,32829.00,"Kristi Holmes",PW,1672.81,1556.92,115.89,3,"Low Value",2024-12-28,2024-09-28
30864,Approved,0,Health,19719.00,"Danny Smith",HI,1070.47,970.65,99.82,76,"Low Value",2023-01-19,2022-09-04
30865,Denied,0,Home,688236.00,"Steven Jensen",UT,72186.68,0.00,72186.68,13,"High Value",2023-12-10,2023-01-15
30866,Approved,0,Life,217904.00,"James Edwards",AR,3264.83,2882.75,382.08,89,"Low Value",2023-03-18,2023-03-10
30867,Denied,0,Health,31358.00,"Daniel Smith",DC,1747.69,0.00,1747.69,16,"Low Value",2024-06-16,2024-03-05
30868,Approved,0,Home,497550.00,"Kayla Johnston",MD,6906.46,6000.59,905.87,68,"Low Value",2023-10-24,2023-10-23
30869,Approved,0,Health,38172.00,"John Woods",MD,1784.79,1730.15,54.64,49,"Low Value",2023-09-07,2023-07-29
30870,Approved,0,Life,396881.00,"Mark Barker",GU,56940.30,48520.01,8420.29,84,"High Value",2024-04-27,2023-07-23
30871,Approved,0,Auto,47997.00,"Corey Cooke",NV,4252.87,3678.50,574.37,71,"Low Value",2023-08-17,2022-11-16
30872,Denied,0,Home,647585.00,"Karl Atkins",NC,122806.83,0.00,122806.83,22,"High Value",2024-11-16,2024-10-13
30873,Approved,0,Home,308484.00,"Bradley Ferrell",MN,559.00,513.33,45.67,84,"Low Value",2026-04-30,2025-06-25
30874,Approved,0,Home,224444.00,"Lawrence Wiley",MH,17796.61,15643.76,2152.85,65,"Medium Value",2024-06-06,2024-04-26
30876,Approved,0,Home,601755.00,"Gregory Snyder",CA,18115.25,17592.84,522.41,83,"Medium Value",2023-03-02,2022-12-26
30877,Approved,0,Home,653137.00,"Nicole Conrad",CA,73392.44,71637.86,1754.58,0,"High Value",2024-05-16,2023-06-14
30878,Approved,0,Auto,99638.00,"Emily Kim",MA,18056.43,15500.94,2555.49,26,"Medium Value",2023-07-15,2023-07-13
30879,Approved,0,Health,45443.00,"Melissa Smith",WV,8308.60,7666.10,642.50,28,"Low Value",2025-04-14,2025-02-01
30880,Approved,0,Health,48193.00,"George Perry",MA,4168.50,3755.14,413.36,67,"Low Value",2023-10-01,2023-01-16
30881,Approved,0,Life,131942.00,"Johnathan Rodriguez",NH,15092.60,14652.61,439.99,74,"Medium Value",2026-03-09,2025-05-31
30883,Approved,0,Life,543294.00,"Katie Turner",MI,65087.94,57735.67,7352.27,52,"High Value",2024-01-29,2023-10-25
30884,Denied,0,Home,323226.00,"John Salazar",HI,24157.14,0.00,24157.14,10,"Medium Value",2025-12-04,2025-01-21
30885,Approved,0,Home,748388.00,"Lance Smith",MI,49803.22,47420.57,2382.65,69,"Medium Value",2023-05-26,2022-08-24
30886,Approved,0,Life,92636.00,"Jose Salazar",GA,14151.86,13715.84,436.02,49,"Medium Value",2025-05-27,2024-12-23
30888,Approved,0,Life,107476.00,"Kimberly Douglas",NH,16935.45,16700.41,235.04,47,"Medium Value",2025-10-17,2025-01-23
30889,Approved,0,Auto,36125.00,"Debra Mcdaniel",DC,3370.71,3336.32,34.39,28,"Low Value",2025-10-21,2025-04-22
30891,Denied,0,Home,195930.00,"Lydia Kelly",NH,27640.65,0.00,27640.65,15,"Medium Value",2024-02-16,2023-07-05
30892,Approved,1,Home,328945.00,"Curtis Robinson",OK,470004.41,53783.83,416220.58,52,"High Value",2024-07-18,2023-11-07
30893,Approved,0,Home,550483.00,"Nicholas Lewis",IA,108882.14,94274.18,14607.96,31,"High Value",2023-04-14,2022-10-02
30894,Approved,0,Health,37924.00,"Patrick Barnes",SD,7043.50,6333.64,709.86,63,"Low Value",2025-08-09,2025-03-02
30895,Denied,0,Home,546529.00,"Daniel Zimmerman",DE,15061.97,0.00,15061.97,2,"Medium Value",2022-11-29,2022-08-06
30896,Approved,0,Home,547707.00,"John Turner",CO,59924.97,57318.08,2606.89,77,"High Value",2024-05-20,2024-05-14
30897,Approved,0,Health,46185.00,"Gregory Taylor",NM,1525.23,1304.38,220.85,65,"Low Value",2024-11-03,2023-11-22
30898,Approved,0,Health,40007.00,"Steve Parker",AS,2970.09,2676.35,293.74,16,"Low Value",2025-09-03,2024-12-18
30900,Approved,1,Auto,81693.00,"Steven Flores",MT,8782.97,8314.23,468.74,219,"Low Value",2022-09-25,2022-09-16
30901,Denied,0,Life,153824.00,"Dana Mcdonald",AZ,10765.47,0.00,10765.47,4,"Medium Value",2023-03-09,2022-10-26
30902,Denied,0,Home,659606.00,"Jennifer Hall",AR,77633.90,0.00,77633.90,27,"High Value",2023-05-30,2023-04-24
30903,Approved,0,Health,27687.00,"Maria Davis",NM,2321.57,2250.98,70.59,49,"Low Value",2025-03-19,2025-02-03
30904,Approved,0,Home,443421.00,"Thomas Cabrera",OR,23466.56,21873.02,1593.54,20,"Medium Value",2024-09-17,2024-01-30
30906,Approved,0,Home,102833.00,"Mark Matthews",MA,2216.80,2097.73,119.07,67,"Low Value",2023-05-09,2022-07-27
30907,Approved,0,Life,461293.00,"Kaitlin Lawrence",PW,65610.23,64319.40,1290.83,65,"High Value",2025-11-30,2025-02-07
30908,Approved,0,Life,232370.00,"Nicholas Johnston",NJ,42999.85,36952.44,6047.41,34,"Medium Value",2024-08-31,2024-06-13
30909,Approved,0,Auto,99581.00,"Anita Horn",MP,4613.73,4252.72,361.01,11,"Low Value",2025-02-28,2024-12-01
30910,Approved,0,Health,11107.00,"Donna Johnson",WA,1507.90,1355.35,152.55,12,"Low Value",2026-02-14,2025-03-07
30911,Approved,0,Home,182900.00,"Deanna Jefferson",DE,11412.17,10216.39,1195.78,25,"Medium Value",2024-03-05,2023-10-11
30912,Approved,0,Home,557294.00,"Deborah Clark",ME,57929.20,49891.69,8037.51,47,"High Value",2023-10-08,2023-09-17
30913,Approved,0,Life,737950.00,"Elizabeth Gamble",HI,20934.43,20584.22,350.21,5,"Medium Value",2024-10-29,2024-03-06
30914,Approved,0,Auto,63535.00,"Brenda Conway",ME,8084.00,7996.25,87.75,54,"Low Value",2024-12-02,2024-07-10
30915,Approved,0,Life,575363.00,"Ryan Walker",OH,67171.75,65996.43,1175.32,32,"High Value",2025-09-22,2024-10-19
30916,Approved,0,Health,29511.00,"Ricky Perry",NH,3330.18,3071.26,258.92,85,"Low Value",2024-08-27,2024-07-24
30917,Approved,0,Health,16338.00,"Brian Snyder",WI,1463.04,1428.57,34.47,71,"Low Value",2023-11-10,2023-03-12
30918,Approved,0,Health,32616.00,"Nicholas Lewis",IA,4343.73,4296.16,47.57,77,"Low Value",2025-01-16,2024-11-19
30919,Approved,0,Health,42381.00,"Heather Flores",ND,5796.52,5414.34,382.18,65,"Low Value",2023-04-22,2022-09-28
30920,Denied,0,Auto,60071.00,"Karen Christensen",PA,9021.96,0.00,9021.96,21,"Low Value",2023-08-24,2023-04-15
30921,Approved,0,Life,228147.00,"Brittney Hester",NY,38136.70,33308.47,4828.23,42,"Medium Value",2024-06-09,2023-10-03
30922,Approved,0,Health,46279.00,"Peggy Bowman",NV,9062.73,8490.23,572.50,51,"Low Value",2024-12-27,2024-07-06
30923,Approved,0,Health,25629.00,"Heather Rodriguez",RI,3507.58,3488.39,19.19,88,"Low Value",2024-05-17,2023-09-28
30924,Denied,0,Health,39148.00,"Ethan Smith",MS,2663.68,0.00,2663.68,25,"Low Value",2024-07-28,2024-07-04
30925,Approved,0,Life,770838.00,"Richard Knight",AL,54165.03,52772.12,1392.91,86,"High Value",2024-11-13,2024-07-27
30926,Approved,0,Health,35379.00,"Rita Nichols",PR,757.06,678.43,78.63,12,"Low Value",2023-09-03,2023-03-15
30927,Denied,0,Auto,79930.00,"Michael Richardson",OK,7268.35,0.00,7268.35,19,"Low Value",2025-03-03,2024-03-27
30928,Approved,0,Home,527314.00,"Debra Stewart",OH,68980.25,65927.77,3052.48,28,"High Value",2023-07-21,2023-03-26
30929,Denied,1,Home,138377.00,"Amber Snyder",PR,23156.69,0.00,23156.69,84,"Medium Value",2024-07-13,2024-07-13
30930,Approved,0,Auto,25202.00,"Greg Vaughan",NH,3960.32,3710.79,249.53,87,"Low Value",2024-07-16,2023-08-12
30931,Approved,0,Life,532264.00,"Lisa Henderson",ME,11725.57,10774.38,951.19,80,"Medium Value",2024-01-13,2023-08-19
